Id_Produto,Nome do Produto,Tipo do Produto,Descrição,Preço de Custo,Porcentagem de Lucro,Preço de Venda,Quantidade em Estoque,Imagem do Produto,ID_Barcode,Sequência_Brinco,Sequência_Anel,Sequência_Pulseira,Sequência_Cordao ,Sequência_Conjunto,Sequência_Tornozeleira,Disponibilidade,ID_VENDEDORA
,,,,,,,,,,,,,,,,,
30dcebf0,BR185,BRINCOS,Ev,"16,25",4,"R$ 65,00",1,Produtos_Images/30dcebf0.Imagem do Produto.010240.jpg,,185,,,,,,,
,,,,,,,,,,,,,,,,,
83ab171d,BR187,BRINCOS,Ev,"18,75",4,"R$ 75,00",1,Produtos_Images/83ab171d.Imagem do Produto.011107.jpg,,187,,,,,,,
598d8957,BR188,BRINCOS,Ev,"14,75",4,"R$ 59,00",0,Produtos_Images/598d8957.Imagem do Produto.011323.jpg,,188,,,,,,,
7c5c9912,BR189,BRINCOS,Ev,"24,75",4,"R$ 99,00",1,Produtos_Images/7c5c9912.Imagem do Produto.011418.jpg,,189,,,,,,,
bf40c6de,BR190,BRINCOS,Ev,"13,75",4,"R$ 55,00",0,Produtos_Images/bf40c6de.Imagem do Produto.011541.jpg,,190,,,,,,,
65092b0f,BR191,BRINCOS,Ev,"14,25",4,"R$ 57,00",1,Produtos_Images/65092b0f.Imagem do Produto.011708.jpg,,191,,,,,,,
74642305,BR192,BRINCOS,Ev,"16,25",4,"R$ 65,00",3,Produtos_Images/74642305.Imagem do Produto.011820.jpg,,192,,,,,,,
9425ac2a,BR193,BRINCOS,Ev,"14,75",4,"R$ 59,00",2,Produtos_Images/9425ac2a.Imagem do Produto.011913.jpg,,193,,,,,,,
676c4056,BR194,BRINCOS,Ev,"18,75",4,"R$ 75,00",1,Produtos_Images/676c4056.Imagem do Produto.012024.jpg,,194,,,,,,,
6511c964,BR195,BRINCOS,Ev,"15,5",4,"R$ 62,00",2,Produtos_Images/6511c964.Imagem do Produto.012215.jpg,,195,,,,,,,
,,,,,,,,,,,,,,,,,
e1a0c40d,BR197,BRINCOS,Ev,"15,5",4,"R$ 62,00",1,Produtos_Images/e1a0c40d.Imagem do Produto.012601.jpg,,197,,,,,,,
21ff48a8,BR198,BRINCOS,Ev,"19,5",4,"R$ 78,00",3,Produtos_Images/21ff48a8.Imagem do Produto.012950.jpg,,198,,,,,,,
0a4deb46,BR199,BRINCOS,Ev,"13,75",4,"R$ 55,00",1,Produtos_Images/0a4deb46.Imagem do Produto.013153.jpg,,199,,,,,,,
4556c495,BR200,BRINCOS,Ev,16,4,"R$ 64,00",1,Produtos_Images/4556c495.Imagem do Produto.013349.jpg,,200,,,,,,,
8ec0735f,BR201,BRINCOS,Ev,"16,25",4,"R$ 65,00",1,Produtos_Images/8ec0735f.Imagem do Produto.013536.jpg,,201,,,,,,,
308ad445,BR202,BRINCOS,Ev,"16,5",4,"R$ 66,00",1,Produtos_Images/308ad445.Imagem do Produto.013654.jpg,,202,,,,,,,
0d628f07,BR203,BRINCOS,Ev,"18,75",4,"R$ 75,00",0,Produtos_Images/0d628f07.Imagem do Produto.013845.jpg,,203,,,,,,,
9918c19e,BR204,BRINCOS,Ev,"14,5",4,"R$ 58,00",0,Produtos_Images/9918c19e.Imagem do Produto.014037.jpg,,204,,,,,,,
,,,,,,,,,,,,,,,,,
3d68d8dc,BR206,BRINCOS,Ev,"18,25",4,"R$ 73,00",2,Produtos_Images/3d68d8dc.Imagem do Produto.014336.jpg,,206,,,,,,,
3e76a358,BR207,BRINCOS,Ev,16,4,"R$ 64,00",1,Produtos_Images/3e76a358.Imagem do Produto.014550.jpg,,207,,,,,,,
,,,,,,,,,,,,,,,,,
db4d7d9e,BR209,BRINCOS,Ev,13,3,"R$ 39,00",1,Produtos_Images/db4d7d9e.Imagem do Produto.015239.jpg,,209,,,,,,,
91f5616d,BR210,BRINCOS,Ev,"12,25",4,"R$ 49,00",0,Produtos_Images/91f5616d.Imagem do Produto.015511.jpg,,210,,,,,,,
cbfd53f4,BR211,BRINCOS,Ev,"14,75",4,"R$ 59,00",1,Produtos_Images/cbfd53f4.Imagem do Produto.015542.jpg,,211,,,,,,,
c12c9000,BR212,BRINCOS,Ev,"14,75",4,"R$ 59,00",1,Produtos_Images/c12c9000.Imagem do Produto.015728.jpg,,212,,,,,,,
65e81d18,BR213,BRINCOS,Ev,18,3,"R$ 54,00",0,Produtos_Images/65e81d18.Imagem do Produto.015945.jpg,,213,,,,,,,
f5084092,BR214,BRINCOS,Ev,16,3,"R$ 48,00",1,Produtos_Images/f5084092.Imagem do Produto.020120.jpg,,214,,,,,,,
f8adbf8d,BR215,BRINCOS,Ev,14,4,"R$ 56,00",1,Produtos_Images/f8adbf8d.Imagem do Produto.020305.jpg,,215,,,,,,,
0550c284,BR216,BRINCOS,Ev,17,4,"R$ 68,00",1,Produtos_Images/0550c284.Imagem do Produto.020442.jpg,,216,,,,,,,
9569059f,BR217,BRINCOS,Ev,"12,25",4,"R$ 49,00",1,Produtos_Images/9569059f.Imagem do Produto.020636.jpg,,217,,,,,,,
0bd734a7,BR218,BRINCOS,Ev,"17,25",4,"R$ 69,00",1,Produtos_Images/0bd734a7.Imagem do Produto.020815.jpg,,218,,,,,,,
8dc25a5e,BR219,BRINCOS,Ev,13,4,"R$ 52,00",1,Produtos_Images/8dc25a5e.Imagem do Produto.020950.jpg,,219,,,,,,,
5f0b1868,BR220,BRINCOS,Ev,"17,25",4,"R$ 69,00",1,Produtos_Images/5f0b1868.Imagem do Produto.021132.jpg,,220,,,,,,,
75cd50ea,BR221,BRINCOS,Ev,"14,75",4,"R$ 59,00",0,Produtos_Images/75cd50ea.Imagem do Produto.021249.jpg,,221,,,,,,,
34eba95b,BR222,BRINCOS,Ev,"16,25",4,"R$ 65,00",0,Produtos_Images/34eba95b.Imagem do Produto.021401.jpg,,222,,,,,,,
90c0a887,BR223,BRINCOS,Ev,"18,25",4,"R$ 73,00",1,Produtos_Images/90c0a887.Imagem do Produto.021531.jpg,,223,,,,,,,
,,,,,,,,,,,,,,,,,
28d65f3d,BR225,BRINCOS,Ev,"15,75",4,"R$ 63,00",1,Produtos_Images/28d65f3d.Imagem do Produto.021903.jpg,,225,,,,,,,
c751382d,BR226,BRINCOS,Ev,14,4,"R$ 56,00",1,Produtos_Images/c751382d.Imagem do Produto.021945.jpg,,226,,,,,,,
14329624,BR227,BRINCOS,Ev,"11,25",4,"R$ 45,00",1,Produtos_Images/14329624.Imagem do Produto.022227.jpg,,227,,,,,,,
3bd489bd,BR228,BRINCOS,Ev,"14,5",4,"R$ 58,00",0,Produtos_Images/3bd489bd.Imagem do Produto.121602.jpg,,228,,,,,,,
dfdd0aa8,BR229,BRINCOS,Ev,"16,25",4,"R$ 65,00",1,Produtos_Images/dfdd0aa8.Imagem do Produto.121745.jpg,,229,,,,,,,
64fe5022,BR230,BRINCOS,Ev,"15,5",4,"R$ 62,00",1,Produtos_Images/64fe5022.Imagem do Produto.121842.jpg,,230,1,,,,,,
,,,,,,,,,,,,,,,,,
a8c5f40d,BR232,BRINCOS,Ev,"18,5",4,"R$ 74,00",1,Produtos_Images/a8c5f40d.Imagem do Produto.122216.jpg,,232,,,,,,,
5c25ca60,BR233,BRINCOS,Ev,"16,25",4,"R$ 65,00",1,Produtos_Images/5c25ca60.Imagem do Produto.122336.jpg,,233,,,,,,,
,,,,,,,,,,,,,,,,,
f127a957,BR235,BRINCOS,Ev,"13,75",4,"R$ 55,00",1,Produtos_Images/f127a957.Imagem do Produto.124301.jpg,,235,,,,,,,
b209eef3,BR236,BRINCOS,Ev,"13,75",4,"R$ 55,00",1,Produtos_Images/b209eef3.Imagem do Produto.124421.jpg,,236,,,,,,,
537646b5,BR237,BRINCOS,Ev,"13,75",4,"R$ 55,00",1,Produtos_Images/537646b5.Imagem do Produto.125240.jpg,,237,,,,,,,
39b7f350,BR238,BRINCOS,Ev,"16,25",4,"R$ 65,00",1,Produtos_Images/39b7f350.Imagem do Produto.125428.jpg,,238,,,,,,,
30c38469,BR239,BRINCOS,Ev,"17,25",4,"R$ 69,00",1,Produtos_Images/30c38469.Imagem do Produto.130807.jpg,,239,,1,,,,,
db7c0186,BR240,BRINCOS,Ev,"12,25",4,"R$ 49,00",0,Produtos_Images/db7c0186.Imagem do Produto.131502.jpg,,240,,,,,,,
9308534e,BR241,BRINCOS,Ev,"13,75",4,"R$ 55,00",0,Produtos_Images/9308534e.Imagem do Produto.131652.jpg,,241,,,,,,,
650b7ce1,BR242,BRINCOS,Ev,18,4,"R$ 72,00",2,Produtos_Images/650b7ce1.Imagem do Produto.131655.jpg,,242,,,,,,,
fe4269cb,BR243,BRINCOS,Ev,24,4,"R$ 96,00",4,Produtos_Images/fe4269cb.Imagem do Produto.131659.jpg,,243,,,,,,,
07a7e8c1,BR244,BRINCOS,Ev,"17,25",4,"R$ 69,00",1,Produtos_Images/07a7e8c1.Imagem do Produto.131827.jpg,,244,,,,,,,
d25933,BR245,BRINCOS,Ev,"16,25",4,"R$ 65,00",3,Produtos_Images/d259339a.Imagem do Produto.132205.jpg,,245,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
9467bcdb,BR248,BRINCOS,Ev,"16,25",4,"R$ 65,00",2,Produtos_Images/9467bcdb.Imagem do Produto.134916.jpg,,248,,,,,,,
15062465,BR249,BRINCOS,Ev,"14,75",4,"R$ 59,00",2,Produtos_Images/15062465.Imagem do Produto.135426.jpg,,249,,,,,,,
70735b,BR250,BRINCOS,Ev,17,4,"R$ 68,00",1,Produtos_Images/70735b64.Imagem do Produto.135516.jpg,,250,,,,,,,
32967f48,BR251,BRINCOS,Ev,"17,25",4,"R$ 69,00",1,Produtos_Images/32967f48.Imagem do Produto.135905.jpg,,251,,,,,,,
,,,,,,,,,,,,,,,,,
32acdcd3,BR253,BRINCOS,Ev,"14,75",4,"R$ 59,00",2,Produtos_Images/32acdcd3.Imagem do Produto.140337.jpg,,253,,,,,,,
019af54e,BR254,BRINCOS,Ev,"17,25",4,"R$ 69,00",2,Produtos_Images/019af54e.Imagem do Produto.140928.jpg,,254,,,,,,,
,,,,,,,,,,,,,,,,,
b6411f26,BR256,BRINCOS,Ev,19,4,"R$ 76,00",1,Produtos_Images/b6411f26.Imagem do Produto.141449.jpg,,256,,,,,,,
a4e09321,BR257,BRINCOS,Ev,"14,75",4,"R$ 59,00",1,Produtos_Images/a4e09321.Imagem do Produto.141937.jpg,,257,,,,,,,
40ffbb6d,BR258,BRINCOS,Ev,19,4,"R$ 76,00",1,Produtos_Images/40ffbb6d.Imagem do Produto.161319.jpg,,258,,,,,,,
,,,,,,,,,,,,,,,,,
e92b774f,BR260,BRINCOS,Ev,"18,5",4,"R$ 74,00",2,Produtos_Images/e92b774f.Imagem do Produto.161956.jpg,,260,,,,,,,
fe317d98,BR261,BRINCOS,Ev,"18,5",4,"R$ 74,00",1,Produtos_Images/fe317d98.Imagem do Produto.162129.jpg,,261,,,,,,,
1a8737cf,BR262,BRINCOS,Ev,"14,75",4,"R$ 59,00",1,Produtos_Images/1a8737cf.Imagem do Produto.162321.jpg,,262,,,,,,,
5d82cf16,BR263,BRINCOS,Ev,"18,25",4,"R$ 73,00",2,Produtos_Images/5d82cf16.Imagem do Produto.162457.jpg,,263,,,,,,,
b1dc7e91,BR264,BRINCOS,Ev,"18,25",4,"R$ 73,00",2,Produtos_Images/b1dc7e91.Imagem do Produto.162721.jpg,,264,,,,,,,
1768b2,BR265,BRINCOS,Ev,"17,25",4,"R$ 69,00",2,Produtos_Images/1768b29b.Imagem do Produto.164922.jpg,,265,,,,,,,
f2f64a66,BR266,BRINCOS,Ev,"16,25",4,"R$ 65,00",2,Produtos_Images/f2f64a66.Imagem do Produto.165232.jpg,,266,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
833253f1,BR269,BRINCOS,Ev,"13,75",4,"R$ 55,00",1,Produtos_Images/833253f1.Imagem do Produto.170448.jpg,,269,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
d5772645,BR276,BRINCOS,Ev,62,3,"R$ 186,00",1,Produtos_Images/d5772645.Imagem do Produto.173038.jpg,,276,,,,,,,
b089ae4f,BR277,BRINCOS,Ev,"15,75",4,"R$ 63,00",1,Produtos_Images/b089ae4f.Imagem do Produto.175053.jpg,,277,,,,,,,
4da7ca82,BR278,BRINCOS,Jn,36,3,"R$ 108,00",0,Produtos_Images/4da7ca82.Imagem do Produto.175402.jpg,,278,,,,,,,
d3412753,BR279,BRINCOS,Ev,13,3,"R$ 39,00",1,Produtos_Images/d3412753.Imagem do Produto.175530.jpg,,279,,,,,,,
da4ac2c4,BR280,BRINCOS,JN,23,3,"R$ 69,00",1,Produtos_Images/da4ac2c4.Imagem do Produto.175616.jpg,,280,,,,,,,
,,,,,,,,,,,,,,,,,
646a84f2,BR282,BRINCOS,Ev,"15,75",4,"R$ 63,00",1,Produtos_Images/646a84f2.Imagem do Produto.175921.jpg,,282,,,,,,,
22f87fa4,BR283,BRINCOS,Ev,16,3,"R$ 48,00",0,Produtos_Images/22f87fa4.Imagem do Produto.175945.jpg,,283,,,,,,,
b0ff088a,BR284,BRINCOS,Jn,16,3,"R$ 48,00",4,Produtos_Images/b0ff088a.Imagem do Produto.180118.jpg,,284,,,,,,,
9d1c1a92,BR285,BRINCOS,Jn,6,3,"R$ 18,00",1,Produtos_Images/9d1c1a92.Imagem do Produto.180143.jpg,,285,,,,,,,
2d9ae889,BR286,BRINCOS,Ev,"14,5",4,"R$ 58,00",1,Produtos_Images/2d9ae889.Imagem do Produto.180317.jpg,,286,,,,,,,
9305b6eb,BR287,BRINCOS,Jn,16,3,"R$ 48,00",2,Produtos_Images/9305b6eb.Imagem do Produto.180820.jpg,,287,,,,,,,
fd8a2612,BR288,BRINCOS,Ev,19,3,"R$ 57,00",1,Produtos_Images/fd8a2612.Imagem do Produto.180914.jpg,,288,,,,,,,
c8959041,BR289,BRINCOS,Ev,"14,75",4,"R$ 59,00",1,Produtos_Images/c8959041.Imagem do Produto.181046.jpg,,289,,,,,,,
1d9638dc,BR290,BRINCOS,Ev,22,3,"R$ 66,00",1,Produtos_Images/1d9638dc.Imagem do Produto.181310.jpg,,290,,,,,,,
e1789c4d,BR291,BRINCOS,Ev,"12,25",4,"R$ 49,00",0,Produtos_Images/e1789c4d.Imagem do Produto.181453.jpg,,291,,,,,,,
72aca017,BR292,BRINCOS,JL,32,3,"R$ 96,00",1,Produtos_Images/72aca017.Imagem do Produto.181849.jpg,,292,,,,,,,
7bb75d48,BR293,BRINCOS,JL,29,3,"R$ 87,00",1,Produtos_Images/7bb75d48.Imagem do Produto.182119.jpg,,293,,,,,,,
de63f5f1,BR294,BRINCOS,Ev,"14,5",4,"R$ 58,00",1,Produtos_Images/de63f5f1.Imagem do Produto.182506.jpg,,294,,,,,,,
4eb0dc76,BR295,BRINCOS,Jn,26,3,"R$ 78,00",1,Produtos_Images/4eb0dc76.Imagem do Produto.182725.jpg,,295,,,,,,,
888cf177,BR296,BRINCOS,Jm,14,3,"R$ 42,00",0,Produtos_Images/888cf177.Imagem do Produto.182842.jpg,,296,,,,,,,
a142c947,BR297,BRINCOS,Jn,15,3,"R$ 45,00",0,Produtos_Images/a142c947.Imagem do Produto.183019.jpg,,297,,,,,,,
d346fa04,BR298,BRINCOS,Ev,"14,75",4,"R$ 59,00",1,Produtos_Images/d346fa04.Imagem do Produto.183707.jpg,,298,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
8a846653,BR301,BRINCOS,Ev,"14,75",4,"R$ 59,00",1,Produtos_Images/8a846653.Imagem do Produto.185848.jpg,,301,,,,,,,
276cb007,BR302,BRINCOS,Jn,17,3,"R$ 51,00",1,Produtos_Images/276cb007.Imagem do Produto.222436.jpg,,302,,,,,,,
,,,,,,,,,,,,,,,,,
4824d299,BR304,BRINCOS,Ev,"17,25",4,"R$ 69,00",1,Produtos_Images/4824d299.Imagem do Produto.222954.jpg,,304,,,,,,,
4ab0f363,BR305,BRINCOS,Ev,"13,75",4,"R$ 55,00",0,Produtos_Images/4ab0f363.Imagem do Produto.223229.jpg,,305,,,,,,,
03ae6881,BR306,BRINCOS,Ev,"14,75",4,"R$ 59,00",1,Produtos_Images/03ae6881.Imagem do Produto.223339.jpg,,306,,,,,,,
b1840c77,BR307,BRINCOS,JN,16,3,"R$ 48,00",1,Produtos_Images/b1840c77.Imagem do Produto.235755.jpg,,307,,,,,,,
4c8e08c2,BR308,BRINCOS,Ev,"14,75",4,"R$ 59,00",0,Produtos_Images/4c8e08c2.Imagem do Produto.235847.jpg,,308,,,,,,,
f8dd2815,BR309,BRINCOS,JN,12,3,"R$ 36,00",1,Produtos_Images/f8dd2815.Imagem do Produto.235928.jpg,,309,,,,,,,
,,,,,,,,,,,,,,,,,
85703ca9,BR311,BRINCOS,Jm,9,3,"R$ 27,00",1,Produtos_Images/85703ca9.Imagem do Produto.000424.jpg,,311,,,,,,,
d5dd0d1a,BR312,BRINCOS,Ev,"12,25",4,"R$ 49,00",0,Produtos_Images/d5dd0d1a.Imagem do Produto.000453.jpg,,312,,,,,,,
,,,,,,,,,,,,,,,,,
a2b09f,BR314,BRINCOS,Ev,"12,25",4,"R$ 49,00",1,Produtos_Images/a2b09f88.Imagem do Produto.001252.jpg,,314,,,,,,,
24c1c8c4,BR315,BRINCOS,Jn,"14,75",4,"R$ 59,00",1,Produtos_Images/24c1c8c4.Imagem do Produto.001610.jpg,,315,,,,,,,
82362627,BR316,BRINCOS,Jn,42,3,"R$ 126,00",1,Produtos_Images/82362627.Imagem do Produto.002421.jpg,,316,,,,,,,
44a3a9,BR317,BRINCOS,JN,39,3,"R$ 117,00",3,Produtos_Images/44a3a995.Imagem do Produto.002812.jpg,,317,,,,,,,
32c56a,BR318,BRINCOS,Ev,"18,75",4,"R$ 75,00",1,Produtos_Images/32c56a68.Imagem do Produto.004121.jpg,,318,,,,,,,
27f28c61,BR319,BRINCOS,Ev,"18,75",4,"R$ 75,00",0,Produtos_Images/27f28c61.Imagem do Produto.004427.jpg,,319,,,,,,,
492e9e5b,BR320,BRINCOS,Ev,14,3,"R$ 42,00",0,Produtos_Images/492e9e5b.Imagem do Produto.005913.jpg,,320,,,,,,,
bc88ea,AN001,ANÉIS,JN 20,39,3,"R$ 117,00",1,Produtos_Images/eebc88ea.Imagem do Produto.010444.jpg,,,1,,,,,,
cf21997d,BR321,BRINCOS,,"13,75",4,"R$ 55,00",0,Produtos_Images/cf21997d.Imagem do Produto.010615.jpg,,321,,,,,,,
61a169c4,BR322,BRINCOS,JL,18,3,"R$ 54,00",2,Produtos_Images/61a169c4.Imagem do Produto.010743.jpg,,322,,,,,,,
94d99292,BR323,BRINCOS,WDF,9,4,"R$ 36,00",2,Produtos_Images/94d99292.Imagem do Produto.011615.jpg,,323,,,,,,,
5074d8ec,BR324,BRINCOS,Ev,14,4,"R$ 56,00",0,Produtos_Images/5074d8ec.Imagem do Produto.011708.jpg,,324,,,,,,,
8b7ca02b,BR325,BRINCOS,Ev,"13,75",4,"R$ 55,00",1,Produtos_Images/8b7ca02b.Imagem do Produto.013124.jpg,,325,,,,,,,
056d482b,BR326,BRINCOS,JL,28,3,"R$ 84,00",1,Produtos_Images/056d482b.Imagem do Produto.013234.jpg,,326,,,,,,,
4ca8c7fa,BR327,BRINCOS,Ev,19,3,"R$ 57,00",1,Produtos_Images/4ca8c7fa.Imagem do Produto.013321.jpg,,327,,,,,,,
0045859b,BR328,BRINCOS,Ev,"18,75",4,"R$ 75,00",0,Produtos_Images/0045859b.Imagem do Produto.013528.jpg,,328,,,,,,,
adeee14a,BR329,BRINCOS,Ev,"14,5",4,"R$ 58,00",1,Produtos_Images/adeee14a.Imagem do Produto.013603.jpg,,329,,,,,,,
f8f61f0d,BR330,BRINCOS,Ev,"11,25",4,"R$ 45,00",0,Produtos_Images/f8f61f0d.Imagem do Produto.014133.jpg,,330,,,,,,,
60f38684,BR331,BRINCOS,JL,19,3,"R$ 57,00",1,Produtos_Images/60f38684.Imagem do Produto.014511.jpg,,331,,,,,,,
03d2fc4b,BR332,BRINCOS,JN,26,3,"R$ 78,00",0,Produtos_Images/03d2fc4b.Imagem do Produto.014537.jpg,,332,,,,,,,
fc63fd00,BR333,BRINCOS,Ev,59,3,"R$ 177,00",1,Produtos_Images/fc63fd00.Imagem do Produto.014812.jpg,,333,,,,,,,
7d7466a1,BR334,BRINCOS,Ev,59,3,"R$ 177,00",0,Produtos_Images/7d7466a1.Imagem do Produto.015020.jpg,,334,,,,,,,
9af57bd5,BR335,BRINCOS,WDF,"29,5",3,"R$ 88,50",1,Produtos_Images/9af57bd5.Imagem do Produto.015254.jpg,,335,,,,,,,
5fad3d2a,BR336,BRINCOS,Ev,"38,75",4,"R$ 155,00",1,Produtos_Images/5fad3d2a.Imagem do Produto.015449.jpg,,336,,,,,,,
c00262ab,BR337,BRINCOS,JL,83,3,"R$ 249,00",1,Produtos_Images/c00262ab.Imagem do Produto.015753.jpg,,337,,,,,,,
69d2c2a2,BR338,BRINCOS,Ev,"27,5",4,"R$ 110,00",1,Produtos_Images/69d2c2a2.Imagem do Produto.015957.jpg,,338,,,,,,,
9483f941,BR339,BRINCOS,Ev,12,3,"R$ 36,00",1,Produtos_Images/9483f941.Imagem do Produto.020140.jpg,,339,,,,,,,
999ec048,BR340,BRINCOS,ME,47,3,"R$ 141,00",1,Produtos_Images/999ec048.Imagem do Produto.020330.jpg,,340,,,,,,,
2755dddc,BR341,BRINCOS,WDF,5,3,"R$ 15,00",0,Produtos_Images/2755dddc.Imagem do Produto.020624.jpg,,341,,,,,,,
58437ba3,BR342,BRINCOS,WDF,5,3,"R$ 15,00",1,Produtos_Images/58437ba3.Imagem do Produto.020737.jpg,,342,,,,,,,
5a8623eb,BR343,BRINCOS,WDF,5,3,"R$ 15,00",1,Produtos_Images/5a8623eb.Imagem do Produto.020918.jpg,,343,,,,,,,
deea05cf,BR344,BRINCOS,Ev,66,3,"R$ 198,00",0,Produtos_Images/deea05cf.Imagem do Produto.021155.jpg,,344,,,,,,,
888e0e5a,BR345,BRINCOS,Ev,73,3,"R$ 219,00",1,Produtos_Images/888e0e5a.Imagem do Produto.021227.jpg,,345,,,,,,,
b67e791e,BR346,BRINCOS,Ev,"16,25",4,"R$ 65,00",1,Produtos_Images/b67e791e.Imagem do Produto.021423.jpg,,346,,,,,,,
64d16a3c,BR347,BRINCOS,Ev,"16,25",4,"R$ 65,00",1,Produtos_Images/64d16a3c.Imagem do Produto.021618.jpg,,347,,,,,,,
4a0450c0,BR348,BRINCOS,JN,16,3,"R$ 48,00",1,Produtos_Images/4a0450c0.Imagem do Produto.021753.jpg,,348,,,,,,,
8966fb85,BR349,BRINCOS,Ev,5,3,"R$ 15,00",0,Produtos_Images/8966fb85.Imagem do Produto.022035.jpg,,349,,,,,,,
f62dd59d,BR350,BRINCOS,Ev,14,3,"R$ 42,00",3,Produtos_Images/f62dd59d.Imagem do Produto.022210.jpg,,350,,,,,,,
978b8eb9,BR351,BRINCOS,Ev,"11,25",4,"R$ 45,00",1,Produtos_Images/978b8eb9.Imagem do Produto.022618.jpg,,351,,,,,,,
,,,,,,,,,,,,,,,,,
a252ab7d,BR353,BRINCOS,JN,38,3,"R$ 114,00",0,Produtos_Images/a252ab7d.Imagem do Produto.023320.jpg,,353,,,,,,,
654c1968,BR354,BRINCOS,JN,22,3,"R$ 66,00",2,Produtos_Images/654c1968.Imagem do Produto.023435.jpg,,354,,,,,,,
1998c813,BR355,BRINCOS,JN,42,3,"R$ 126,00",1,Produtos_Images/1998c813.Imagem do Produto.023548.jpg,,355,,,,,,,
82b5f465,BR356,BRINCOS,Ev,"16,25",4,"R$ 65,00",0,Produtos_Images/82b5f465.Imagem do Produto.023619.jpg,,356,,,,,,,
3e5e58d0,BR357,BRINCOS,JN,49,3,"R$ 147,00",1,Produtos_Images/3e5e58d0.Imagem do Produto.023745.jpg,,357,,,,,,,
baa73724,BR358,BRINCOS,JL,32,3,"R$ 96,00",1,Produtos_Images/baa73724.Imagem do Produto.023817.jpg,,358,,,,,,,
3c4bfb09,BR359,BRINCOS,JL,63,3,"R$ 189,00",1,Produtos_Images/3c4bfb09.Imagem do Produto.024044.jpg,,359,,,,,,,
055ad7dd,BR360,BRINCOS,JN,56,3,"R$ 168,00",1,Produtos_Images/055ad7dd.Imagem do Produto.024139.jpg,,360,,,,,,,
a7eee92f,BR361,BRINCOS,Ev,"14,75",4,"R$ 59,00",0,Produtos_Images/a7eee92f.Imagem do Produto.121812.jpg,,361,,,,,,,
6c654de0,BR362,BRINCOS,Jn,13,3,"R$ 39,00",0,Produtos_Images/6c654de0.Imagem do Produto.122031.jpg,,362,,,,,,,
c835851d,BR363,BRINCOS,JN,"19,5",3,"R$ 58,50",0,Produtos_Images/c835851d.Imagem do Produto.122104.jpg,,363,,,,,,,
,,,,,,,,,,,,,,,,,
c3f086cc,BR365,BRINCOS,Ev,"16,25",4,"R$ 65,00",1,Produtos_Images/c3f086cc.Imagem do Produto.131936.jpg,,365,,,,,,,
fc2e2f8c,BR366,BRINCOS,Jn,5,3,"R$ 15,00",0,Produtos_Images/fc2e2f8c.Imagem do Produto.132711.jpg,,366,,,,,,,
9ecbd752,BR367,BRINCOS,Jn,23,3,"R$ 69,00",0,Produtos_Images/9ecbd752.Imagem do Produto.132926.jpg,,367,,,,,,,
381ec427,BR368,BRINCOS,SB,4,3,"R$ 12,00",1,Produtos_Images/381ec427.Imagem do Produto.133143.jpg,,368,,,,,,,
7d3e673a,BR369,BRINCOS,SB,5,3,"R$ 15,00",0,Produtos_Images/7d3e673a.Imagem do Produto.133339.jpg,,369,,,,,,,
03162d97,BR370,BRINCOS,Jn,17,3,"R$ 51,00",2,Produtos_Images/03162d97.Imagem do Produto.133534.jpg,,370,,,,,,,
3f11f18b,BR371,BRINCOS,Ev,"15,75",4,"R$ 63,00",0,Produtos_Images/3f11f18b.Imagem do Produto.133658.jpg,,371,,,,,,,
113bf664,BR372,BRINCOS,Ev,"8,75",4,"R$ 35,00",1,Produtos_Images/113bf664.Imagem do Produto.134156.jpg,,372,,,,,,,
e491e0c2,BR373,BRINCOS,Ev,"6,25",4,"R$ 25,00",1,Produtos_Images/e491e0c2.Imagem do Produto.134330.jpg,,373,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
adf6e4,BR376,BRINCOS,JN,5,3,"R$ 15,00",2,Produtos_Images/adf6e409.Imagem do Produto.141410.jpg,,376,,,,,,,
e84ba8,BR377,BRINCOS,Ev,"13,75",4,"R$ 55,00",0,Produtos_Images/e84ba846.Imagem do Produto.144431.jpg,,377,,,,,,,
a15864,BR378,BRINCOS,Ev,"15,75",4,"R$ 63,00",0,Produtos_Images/a15864bc.Imagem do Produto.144558.jpg,,378,,,,,,,
a0095f,BR379,BRINCOS,JN,19,3,"R$ 57,00",0,Produtos_Images/a0095f69.Imagem do Produto.144732.jpg,,379,,,,,,,
cac6af,BR380,BRINCOS,Jn,15,3,"R$ 45,00",1,Produtos_Images/cac6af78.Imagem do Produto.144901.jpg,,380,,,,,,,
677d7d,BR381,BRINCOS,Jm,13,3,"R$ 39,00",2,Produtos_Images/677d7d24.Imagem do Produto.144950.jpg,,381,,,,,,,
,,,,,,,,,,,,,,,,,
482ecb,BR383,BRINCOS,JL,29,3,"R$ 87,00",1,Produtos_Images/482ecbcb.Imagem do Produto.164631.jpg,,383,,,,,,,
